,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,marrage_status
10696,1003858,Cano,P00109542,M,46-50,48,1,Himachal Pradesh,Northern,Media,Electronics & Gadgets,3,2015.0,Married
10697,1002751,Allen,P00207042,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,2015.0,Unmarried
10698,1004920,Schild,P00028842,F,36-45,45,0,Himachal Pradesh,Northern,Retail,Clothing & Apparel,4,2014.0,Unmarried
10699,1003793,Jones,P00057542,F,18-25,19,0,Gujarat,Western,Healthcare,Clothing & Apparel,2,2013.0,Unmarried
10700,1004611,Apoorv,P00284042,M,18-25,19,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,2013.0,Unmarried
10701,1001203,Bailliet,P00303742,M,26-35,30,1,Delhi,Central,Hospitality,Electronics & Gadgets,3,2012.0,Married
10702,1004054,Hitesh,P00306042,F,36-45,36,1,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,2012.0,Married
10703,1002016,Manibalan,P00147742,M,55+,79,1,Kerala,Southern,Aviation,Clothing & Apparel,3,2011.0,Married
10704,1001505,Gilcrest,P00276042,F,51-55,51,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,2010.0,Unmarried
10705,1001230,Saptadeep,P00220342,F,26-35,33,0,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,2,2010.0,Unmarried
10706,1001498,Preksha,P00345642,F,18-25,21,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,2,2007.0,Unmarried
10707,1004257,Hackney,P00198642,F,51-55,54,1,Maharashtra,Western,Banking,Clothing & Apparel,2,2007.0,Married
10708,1002625,Powers,P00110542,F,36-45,37,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,2006.0,Unmarried
10709,1000136,Lisa,P00114042,F,18-25,25,1,Haryana,Northern,Chemical,Clothing & Apparel,4,2005.0,Married
10710,1001446,Christine,P00041642,F,36-45,38,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,1,2005.0,Unmarried
10711,1003292,Dipali,P00085542,M,51-55,52,1,Andhra Pradesh,Southern,Hospitality,Clothing & Apparel,4,2004.0,Married
10712,1003331,Jaideep,P00221342,M,26-35,28,1,Gujarat,Western,Automobile,Electronics & Gadgets,2,2002.0,Married
10713,1003331,Jaideep,P00221342,M,26-35,28,1,Rajasthan,Northern,Automobile,Electronics & Gadgets,4,2002.0,Married
10714,1001601,Shahid,P00330342,F,26-35,29,1,Uttar Pradesh,Central,Construction,Clothing & Apparel,3,2002.0,Married
10715,1001969,Klamczynski,P00187942,M,26-35,31,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,2001.0,Married
10716,1001514,Yaanvi,P00296142,F,18-25,21,0,Gujarat,Western,Textile,Clothing & Apparel,1,2000.0,Unmarried
10717,1000846,Eason,P00266642,F,26-35,29,1,Punjab,Northern,Hospitality,Clothing & Apparel,4,1998.0,Married
10718,1004808,Anthony,P00026342,F,36-45,38,0,Maharashtra,Western,IT Sector,Clothing & Apparel,1,1996.0,Unmarried
10719,1001734,Chance,P00129642,F,46-50,47,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,2,1994.0,Unmarried
10720,1003641,Cacioppo,P00057642,F,26-35,28,0,Uttarakhand,Central,Chemical,Clothing & Apparel,1,1994.0,Unmarried
10721,1001697,Nathan,P00342842,M,18-25,20,0,Karnataka,Southern,Aviation,Clothing & Apparel,4,1993.0,Unmarried
10722,1000093,Amruta,P00016042,F,26-35,29,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,1,1993.0,Unmarried
10723,1002786,Nancy,P00015842,F,26-35,30,0,Bihar,Eastern,Healthcare,Clothing & Apparel,2,1988.0,Unmarried
10724,1001301,Wale,P00271042,M,26-35,35,0,Madhya Pradesh,Central,Lawyer,Clothing & Apparel,3,1988.0,Unmarried
10725,1000392,Cooley,P00004442,F,18-25,20,0,Karnataka,Southern,Textile,Electronics & Gadgets,2,1985.0,Unmarried
10726,1004018,Parna,P00177442,M,46-50,47,0,Delhi,Central,Healthcare,Clothing & Apparel,1,1979.0,Unmarried
10727,1001234,George,P00087042,F,18-25,25,0,Maharashtra,Western,Banking,Clothing & Apparel,3,1976.0,Unmarried
10728,1004117,Corinna,P00255942,F,18-25,25,0,Kerala,Southern,Healthcare,Clothing & Apparel,4,1973.0,Unmarried
10729,1001442,Atharv,P00275842,F,18-25,25,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,2,1972.0,Unmarried
10730,1004682,Vishakha,P00282042,F,26-35,32,0,Gujarat,Western,Automobile,Clothing & Apparel,2,1971.0,Unmarried
10731,1000530,Chayanika,P00331842,F,26-35,35,0,Kerala,Southern,Chemical,Clothing & Apparel,1,1969.0,Unmarried
10732,1004660,McNair,P00041942,M,18-25,24,1,Bihar,Eastern,Lawyer,Clothing & Apparel,4,1968.0,Married
10733,1000689,Manjiri,P00127542,M,51-55,53,0,Karnataka,Southern,Govt,Clothing & Apparel,2,1965.0,Unmarried
10734,1004352,Herman,P00006942,F,18-25,22,0,Gujarat,Western,IT Sector,Electronics & Gadgets,1,1964.0,Unmarried
10735,1005786,Dipali,P00025442,F,26-35,33,1,Jharkhand,Eastern,IT Sector,Clothing & Apparel,4,1963.0,Married
10736,1001926,Barton,P00157542,M,0-17,12,1,Madhya Pradesh,Central,Hospitality,Electronics & Gadgets,4,1961.0,Married
10737,1000983,Lebron,P00127542,M,26-35,28,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1,1960.0,Married
10738,1003285,Deggeller,P00102442,F,26-35,27,1,Haryana,Northern,Healthcare,Clothing & Apparel,1,1959.0,Married
10739,1003519,Catlett,P00261842,M,26-35,32,0,Kerala,Southern,IT Sector,Clothing & Apparel,4,1958.0,Unmarried
10740,1000028,Rachna,P00270242,M,26-35,34,1,Maharashtra,Western,Media,Clothing & Apparel,4,1955.0,Married
10741,1002380,Swati,P00059442,F,26-35,26,0,Karnataka,Southern,Aviation,Electronics & Gadgets,3,1952.0,Unmarried
10742,1001156,Charika,P00023042,M,51-55,53,0,Jharkhand,Eastern,Chemical,Electronics & Gadgets,3,1951.0,Unmarried
10743,1000541,Bell,P00194542,M,18-25,18,1,Madhya Pradesh,Central,Textile,Clothing & Apparel,2,1951.0,Married
10744,1002106,Luke,P00193542,M,18-25,18,0,Madhya Pradesh,Central,Banking,Clothing & Apparel,3,1948.0,Unmarried
10745,1003679,Epp,P00244042,F,26-35,30,1,Punjab,Northern,Healthcare,Clothing & Apparel,4,1948.0,Married
10746,1001879,Dunbar,P00106042,F,26-35,35,0,Uttarakhand,Central,Agriculture,Clothing & Apparel,4,1947.0,Unmarried
10747,1001259,Nicole,P00153742,F,36-45,41,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,1945.0,Unmarried
10748,1002041,Dahlen,P00279542,M,26-35,34,1,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,2,1943.0,Married
10749,1004640,Nirja,P00119142,F,26-35,33,1,Maharashtra,Western,Aviation,Clothing & Apparel,1,1943.0,Married
10750,1005555,Mahima,P00195342,F,0-17,14,1,Uttarakhand,Central,Healthcare,Clothing & Apparel,1,1943.0,Married
10751,1001952,Rob,P00062842,F,36-45,36,1,Kerala,Southern,Chemical,Clothing & Apparel,2,1939.0,Married
10752,1005998,Nitant,P00170642,F,18-25,25,0,Punjab,Northern,Healthcare,Electronics & Gadgets,3,1939.0,Unmarried
10753,1005998,Nitant,P00170642,F,18-25,25,0,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,1939.0,Unmarried
10754,1004430,Castell,P00009242,M,26-35,29,0,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,1,1937.0,Unmarried
10755,1005964,Aromal,P00222442,F,18-25,18,0,Uttarakhand,Central,Retail,Clothing & Apparel,4,1931.0,Unmarried
10756,1003521,Eileen,P00175042,F,26-35,35,0,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,2,1930.0,Unmarried
10757,1004725,Jackson,P00074642,M,36-45,44,0,Madhya Pradesh,Central,Media,Clothing & Apparel,2,1926.0,Unmarried
10758,1005647,Ken,P00201442,F,18-25,22,0,Gujarat,Western,Construction,Clothing & Apparel,1,1923.0,Unmarried
10759,1003237,Roach,P00115242,F,36-45,42,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,1921.0,Unmarried
10760,1000015,Jacobs,P00078142,F,26-35,32,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,4,1919.0,Married
10761,1005501,Trupti,P00218242,F,26-35,33,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,1917.0,Unmarried
10762,1000791,Stuart,P00266942,F,36-45,42,0,Karnataka,Southern,Banking,Clothing & Apparel,2,1912.0,Unmarried
10763,1001675,Utsav,P00241642,M,26-35,34,1,Madhya Pradesh,Central,Aviation,Clothing & Apparel,4,1909.0,Married
10764,1003693,Gary,P00042842,F,26-35,33,0,Maharashtra,Western,Aviation,Clothing & Apparel,1,1905.0,Unmarried
10765,1005469,Perrino,P00344442,F,36-45,44,1,Haryana,Northern,Banking,Clothing & Apparel,2,1904.0,Married
10766,1001673,Lampkin,P00277442,F,0-17,12,0,Gujarat,Western,Healthcare,Clothing & Apparel,2,1895.0,Unmarried
10767,1001242,Lucas,P00116542,M,36-45,45,1,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,1895.0,Married
10768,1002023,Company,P00304442,F,18-25,20,1,Maharashtra,Western,Hospitality,Clothing & Apparel,4,1889.0,Married
10769,1005489,Divsha,P00248142,F,18-25,20,1,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,1886.0,Married
10770,1005570,Sanjay,P00201442,F,26-35,30,0,Jharkhand,Eastern,Aviation,Clothing & Apparel,2,1883.0,Unmarried
10771,1004076,Crebassa,P00075742,F,26-35,28,0,Uttar Pradesh,Central,Retail,Clothing & Apparel,3,1882.0,Unmarried
10772,1004945,Damala,P00236942,F,51-55,51,0,Bihar,Eastern,Automobile,Clothing & Apparel,2,1881.0,Unmarried
10773,1000839,Hilary,P00250842,F,26-35,34,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,1881.0,Unmarried
10774,1003574,William,P00358442,M,36-45,36,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,1881.0,Married
10775,1003104,Suzanne,P00085242,F,18-25,18,0,Karnataka,Southern,Healthcare,Clothing & Apparel,2,1879.0,Unmarried
10776,1000272,Steele,P00216342,F,18-25,20,0,Haryana,Northern,Aviation,Clothing & Apparel,4,1876.0,Unmarried
10777,1000068,Pardue,P00255842,F,18-25,24,1,Haryana,Northern,Hospitality,Clothing & Apparel,1,1876.0,Married
10778,1005493,Stewart,P00059442,F,36-45,38,1,Kerala,Southern,IT Sector,Clothing & Apparel,3,1875.0,Married
10779,1004887,Aleksandra,P00076042,F,18-25,22,0,Delhi,Central,Banking,Clothing & Apparel,1,1873.0,Unmarried
10780,1001333,Staavos,P00273742,F,26-35,31,0,Himachal Pradesh,Northern,Retail,Clothing & Apparel,3,1873.0,Unmarried
10781,1004621,Pearl,P00178842,F,26-35,27,1,Maharashtra,Western,Aviation,Clothing & Apparel,4,1872.0,Married
10782,1000721,Deepak,P00207442,M,36-45,44,1,Andhra Pradesh,Southern,Hospitality,Clothing & Apparel,4,1871.0,Married
10783,1004502,Kaydos,P00114942,F,51-55,54,1,Bihar,Eastern,Healthcare,Clothing & Apparel,1,1871.0,Married
10784,1002271,Redmond,P00177442,F,51-55,53,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,1871.0,Unmarried
10785,1000721,Deepak,P00207442,M,36-45,44,1,Telangana,Southern,Hospitality,Clothing & Apparel,1,1871.0,Married
10786,1003389,Vivek,P00180342,F,18-25,18,0,Maharashtra,Western,Govt,Clothing & Apparel,3,1868.0,Unmarried
10787,1000062,Phonely,P00086842,M,36-45,40,1,Karnataka,Southern,Hospitality,Clothing & Apparel,3,1865.0,Married
10788,1005910,Huthwaite,P00205442,M,46-50,46,0,Maharashtra,Western,Construction,Clothing & Apparel,2,1865.0,Unmarried
10789,1002348,Noopur,P00109842,F,51-55,53,1,Himachal Pradesh,Northern,Govt,Clothing & Apparel,3,1864.0,Married
10790,1000216,Gjertsen,P00197142,F,46-50,46,0,Madhya Pradesh,Central,Govt,Clothing & Apparel,4,1863.0,Unmarried
10791,1003380,Blumstein,P00298542,F,51-55,53,1,Haryana,Northern,Aviation,Clothing & Apparel,3,1861.0,Married
10792,1000667,Shourya,P00227342,F,26-35,30,0,Maharashtra,Western,Lawyer,Clothing & Apparel,4,1861.0,Unmarried
10793,1003456,Fritzler,P00270942,F,26-35,35,0,Maharashtra,Western,Healthcare,Clothing & Apparel,3,1861.0,Unmarried
10794,1003562,Sonal,P00113342,M,26-35,34,0,Gujarat,Western,Banking,Clothing & Apparel,4,1860.0,Unmarried
10795,1000689,Manjiri,P00111742,M,51-55,54,0,Delhi,Central,Govt,Clothing & Apparel,3,1859.0,Unmarried
10796,1002418,Crowe,P00058442,F,0-17,13,1,Kerala,Southern,IT Sector,Clothing & Apparel,3,1858.0,Married
10797,1005622,Corinna,P00320442,F,36-45,44,0,Maharashtra,Western,Aviation,Clothing & Apparel,1,1858.0,Unmarried
10798,1000511,Saphhira,P00144942,M,46-50,50,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,2,1857.0,Unmarried
10799,1003217,Zewe,P00145742,M,36-45,40,0,Kerala,Southern,Healthcare,Clothing & Apparel,3,1855.0,Unmarried
10800,1005550,Gonzalez,P00194442,F,36-45,42,0,Maharashtra,Western,Agriculture,Clothing & Apparel,3,1854.0,Unmarried
10801,1004089,Reichenbach,P00277442,F,26-35,30,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,1853.0,Unmarried
10802,1005663,Wilson,P00226942,M,36-45,37,0,Uttarakhand,Central,Retail,Clothing & Apparel,2,1852.0,Unmarried
10803,1005461,Melanie,P00195642,F,51-55,52,1,Bihar,Eastern,Hospitality,Clothing & Apparel,2,1851.0,Married
10804,1003641,Cacioppo,P00329242,F,26-35,27,0,Haryana,Northern,Chemical,Clothing & Apparel,2,1849.0,Unmarried
10805,1003885,Swetha,P00115742,F,26-35,27,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,1849.0,Unmarried
10806,1000195,Daly,P00196042,F,26-35,34,0,Uttarakhand,Central,Construction,Clothing & Apparel,4,1849.0,Unmarried
10807,1003061,Dodson,P00031042,F,46-50,49,1,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,1848.0,Married
10808,1002258,Jack,P00034742,M,18-25,18,0,Maharashtra,Western,Healthcare,Clothing & Apparel,2,1848.0,Unmarried
10809,1003055,Barchas,P00344842,M,26-35,31,0,Bihar,Eastern,Healthcare,Clothing & Apparel,1,1847.0,Unmarried
10810,1002016,Manibalan,P00265242,M,55+,69,1,Andhra Pradesh,Southern,Lawyer,Clothing & Apparel,2,1846.0,Married
10811,1004530,liebe,P00202742,M,36-45,42,0,Maharashtra,Western,Hospitality,Clothing & Apparel,2,1846.0,Unmarried
10812,1001758,Edelman,P00025742,M,26-35,31,0,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,3,1844.0,Unmarried
10813,1005220,Amlan,P00110542,F,26-35,26,1,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,1,1840.0,Married
10814,1000961,Bailliet,P00309242,M,18-25,21,0,Punjab,Northern,Healthcare,Clothing & Apparel,3,1838.0,Unmarried
10815,1000678,Barnes,P00288642,F,26-35,28,1,Gujarat,Western,Hospitality,Clothing & Apparel,2,1837.0,Married
10816,1001151,Sweed,P00250242,F,26-35,27,0,Kerala,Southern,IT Sector,Clothing & Apparel,4,1836.0,Unmarried
10817,1002604,Tom,P00101942,M,26-35,33,1,Karnataka,Southern,Food Processing,Clothing & Apparel,4,1835.0,Married
10818,1000357,liebe,P00110542,F,18-25,18,1,Bihar,Eastern,Automobile,Clothing & Apparel,2,1834.0,Married
10819,1000839,Hilary,P00120542,F,26-35,27,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,1834.0,Married
10820,1001824,Goldwyn,P00301542,M,18-25,24,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,1,1832.0,Unmarried
10821,1001759,Martinez,P00351042,F,26-35,32,0,Bihar,Eastern,Food Processing,Clothing & Apparel,4,1831.0,Unmarried
10822,1001335,Kushal,P00108842,F,36-45,44,1,Madhya Pradesh,Central,Automobile,Clothing & Apparel,3,1829.0,Married
10823,1001216,Kunitz,P00233542,F,26-35,33,0,Gujarat,Western,Lawyer,Clothing & Apparel,2,1828.0,Unmarried
10824,1003724,Devendra,P00057742,F,36-45,41,1,Himachal Pradesh,Northern,Textile,Clothing & Apparel,3,1828.0,Married
10825,1005054,Parhena,P00200142,F,36-45,40,1,Jharkhand,Eastern,Banking,Clothing & Apparel,2,1826.0,Married
10826,1003275,Morse,P00049642,F,36-45,37,0,Karnataka,Southern,Lawyer,Clothing & Apparel,3,1820.0,Unmarried
10827,1004447,Ajay,P00282442,M,46-50,49,0,Delhi,Central,Healthcare,Clothing & Apparel,3,1818.0,Unmarried
10828,1003742,Claire,P00021142,F,26-35,33,1,Haryana,Northern,Healthcare,Clothing & Apparel,4,1818.0,Married
10829,1002909,Debra,P00048142,F,26-35,28,1,Himachal Pradesh,Northern,Retail,Clothing & Apparel,4,1816.0,Married
10830,1004579,Jesus,P00365242,M,18-25,24,1,Karnataka,Southern,IT Sector,Clothing & Apparel,2,1813.0,Married
10831,1000549,Sharda,P00210042,F,26-35,30,0,Haryana,Northern,Banking,Clothing & Apparel,4,1808.0,Unmarried
10832,1000957,Goldenen,P00160442,F,36-45,43,0,Jharkhand,Eastern,Media,Clothing & Apparel,1,1805.0,Unmarried
10833,1001266,Emily,P00003242,F,26-35,26,0,Maharashtra,Western,Govt,Clothing & Apparel,4,1803.0,Unmarried
10834,1000053,Howell,P00146142,F,26-35,32,1,Karnataka,Southern,Retail,Clothing & Apparel,3,1799.0,Married
10835,1003841,Philip,P00250342,F,46-50,50,0,Andhra Pradesh,Southern,Govt,Clothing & Apparel,1,1798.0,Unmarried
10836,1003727,Baird,P00261142,F,36-45,38,1,Karnataka,Southern,Agriculture,Clothing & Apparel,4,1796.0,Married
10837,1004460,Dryer,P00296242,F,26-35,35,0,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,2,1795.0,Unmarried
10838,1003243,Denny,P00001542,F,26-35,29,0,Jharkhand,Eastern,Banking,Clothing & Apparel,3,1794.0,Unmarried
10839,1003121,Taslimi,P00208842,F,26-35,31,0,Kerala,Southern,Retail,Clothing & Apparel,1,1794.0,Unmarried
10840,1004950,LaWare,P00004742,F,26-35,31,0,Madhya Pradesh,Central,Media,Clothing & Apparel,2,1794.0,Unmarried
10841,1000853,Greer,P00216342,F,26-35,30,1,Maharashtra,Western,Hospitality,Clothing & Apparel,3,1790.0,Married
10842,1004048,Karl,P00223242,M,36-45,37,0,Jharkhand,Eastern,Chemical,Clothing & Apparel,4,1789.0,Unmarried
10843,1001264,McGuire,P00046242,F,26-35,27,0,Maharashtra,Western,Banking,Clothing & Apparel,3,1789.0,Unmarried
10844,1003562,Sonal,P00071242,M,26-35,32,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,4,1788.0,Unmarried
10845,1005452,Russell,P00174442,F,36-45,37,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,1788.0,Married
10846,1003917,Omkar,P00178242,M,36-45,38,1,Gujarat,Western,Media,Clothing & Apparel,2,1784.0,Married
10847,1003917,Omkar,P00178242,M,36-45,38,1,Rajasthan,Northern,Media,Clothing & Apparel,4,1784.0,Married
10848,1001100,Wilson,P00022942,F,26-35,28,0,Madhya Pradesh,Central,Banking,Veterinary,3,1777.0,Unmarried
10849,1002913,Schild,P00140742,M,36-45,40,1,Haryana,Northern,Automobile,Clothing & Apparel,3,1776.0,Married
10850,1002913,Schild,P00140742,M,36-45,40,1,Rajasthan,Northern,Automobile,Clothing & Apparel,2,1776.0,Married
10851,1002414,McFarland,P00361642,F,26-35,27,0,Madhya Pradesh,Central,Banking,Veterinary,4,1775.0,Unmarried
10852,1002859,Shaily,P00220142,F,18-25,23,0,Bihar,Eastern,Healthcare,Clothing & Apparel,3,1774.0,Unmarried
10853,1005508,Bill,P00035842,F,26-35,35,0,Madhya Pradesh,Central,Hospitality,Veterinary,1,1773.0,Unmarried
10854,1003641,Cacioppo,P00350942,F,26-35,27,1,Delhi,Central,Healthcare,Veterinary,1,1768.0,Married
10855,1000844,Angele,P00201342,F,26-35,32,1,Uttar Pradesh,Central,Retail,Veterinary,4,1768.0,Married
10856,1003013,Hirasaki,P00102842,F,46-50,46,1,Delhi,Central,IT Sector,Veterinary,4,1767.0,Married
10857,1003285,Deggeller,P00132542,F,26-35,30,0,Madhya Pradesh,Central,Hospitality,Veterinary,3,1767.0,Unmarried
10858,1003111,Dean,P00170942,F,18-25,21,1,Delhi,Central,Hospitality,Veterinary,1,1763.0,Married
10859,1003411,Gastineau,P00210042,F,18-25,22,1,Madhya Pradesh,Central,Food Processing,Veterinary,2,1763.0,Married
10860,1001306,Airdo,P00293142,F,26-35,31,0,Madhya Pradesh,Central,IT Sector,Veterinary,2,1762.0,Unmarried
10861,1004637,Hughsby,P00247042,M,36-45,45,0,Rajasthan,Northern,Govt,Clothing & Apparel,2,1760.0,Unmarried
10862,1002462,Nripraj,P00144042,F,36-45,45,0,Jharkhand,Eastern,Aviation,Clothing & Apparel,1,1759.0,Unmarried
10863,1002008,Pamela,P00217942,F,26-35,34,0,Bihar,Eastern,IT Sector,Clothing & Apparel,2,1758.0,Unmarried
10864,1001298,Siddharth,P00127942,F,36-45,42,1,Kerala,Southern,IT Sector,Clothing & Apparel,4,1758.0,Married
10865,1003859,Sanskriti,P00112642,F,26-35,26,0,Madhya Pradesh,Central,Media,Beauty,2,1757.0,Unmarried
10866,1001896,Brittain,P00124342,F,55+,76,1,Madhya Pradesh,Central,Food Processing,Beauty,4,1756.0,Married
10867,1002134,Braden,P00026042,F,18-25,19,1,Madhya Pradesh,Central,Banking,Beauty,3,1753.0,Married
10868,1001639,Charika,P00344142,F,26-35,33,0,Delhi,Central,IT Sector,Veterinary,1,1751.0,Unmarried
10869,1005292,Tom,P00335742,F,26-35,28,0,Kerala,Southern,Healthcare,Clothing & Apparel,3,1751.0,Unmarried
10870,1001712,Michelle,P00009242,F,26-35,35,0,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,1750.0,Unmarried
10871,1002084,Bowman,P00031042,F,18-25,20,0,Madhya Pradesh,Central,Chemical,Beauty,1,1750.0,Unmarried
10872,1002769,Moore,P00344542,F,26-35,26,0,Delhi,Central,Aviation,Veterinary,3,1749.0,Unmarried
10873,1000033,Yaanvi,P00177442,F,46-50,49,1,Gujarat,Western,Textile,Clothing & Apparel,4,1748.0,Married
10874,1002047,Huffman,P00057742,F,0-17,13,1,Haryana,Northern,Healthcare,Clothing & Apparel,3,1748.0,Married
10875,1001276,Nona,P00152742,F,36-45,37,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,1747.0,Unmarried
10876,1004557,Larry,P00054042,F,26-35,33,0,Gujarat,Western,IT Sector,Clothing & Apparel,2,1746.0,Unmarried
10877,1000823,Dowd,P00015742,F,26-35,28,1,Bihar,Eastern,Banking,Clothing & Apparel,1,1744.0,Married
10878,1000735,Fox,P00317842,F,26-35,35,0,Maharashtra,Western,Govt,Clothing & Apparel,2,1744.0,Unmarried
10879,1000889,Parth,P00171342,F,46-50,49,0,Madhya Pradesh,Central,Textile,Clothing & Apparel,2,1742.0,Unmarried
10880,1001983,Atul,P00151042,F,26-35,28,0,Madhya Pradesh,Central,Construction,Veterinary,1,1739.0,Unmarried
10881,1002818,Harrigan,P00110942,F,26-35,30,1,Madhya Pradesh,Central,Construction,Veterinary,1,1739.0,Married
10882,1005070,Chandni,P00109742,F,26-35,30,0,Uttar Pradesh,Central,Aviation,Veterinary,3,1738.0,Unmarried
10883,1000999,Andy,P00042942,F,26-35,33,0,Uttar Pradesh,Central,Automobile,Veterinary,4,1738.0,Unmarried
10884,1000010,Nishant,P00120142,M,36-45,39,0,Uttarakhand,Central,Govt,Beauty,3,1738.0,Unmarried
10885,1001563,Subhasmita,P00251642,F,0-17,17,0,Maharashtra,Western,Hospitality,Clothing & Apparel,2,1737.0,Unmarried
10886,1002918,Neoma,P00022542,F,26-35,26,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,4,1737.0,Married
10887,1004262,Paromita,P00352942,M,36-45,41,1,Madhya Pradesh,Central,Healthcare,Beauty,4,1736.0,Married
10888,1005431,Sample,P00154742,F,55+,90,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,1736.0,Unmarried
10889,1000745,Murry,P00113242,F,0-17,13,0,Haryana,Northern,Aviation,Clothing & Apparel,1,1735.0,Unmarried
10890,1004072,Boeckenhauer,P00114342,F,51-55,52,1,Madhya Pradesh,Central,Food Processing,Beauty,2,1735.0,Married
10891,1004083,Randy,P00119642,F,55+,90,1,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,1735.0,Married
10892,1002054,Bierner,P00182442,F,26-35,35,1,Madhya Pradesh,Central,Automobile,Veterinary,3,1734.0,Married
10893,1004584,Paige,P00084342,M,46-50,47,1,Karnataka,Southern,Banking,Clothing & Apparel,1,1733.0,Married
10894,1001069,Krutika,P00023642,F,26-35,26,0,Uttar Pradesh,Central,Govt,Veterinary,2,1732.0,Unmarried
10895,1003569,Badders,P00028842,M,18-25,19,1,Jharkhand,Eastern,Govt,Veterinary,3,1731.0,Married
10896,1003526,Kartikay,P00345042,F,36-45,40,0,Delhi,Central,Automobile,Veterinary,2,1730.0,Unmarried
10897,1000610,Cacioppo,P00120842,F,26-35,27,0,Maharashtra,Western,Banking,Beauty,3,1730.0,Unmarried
10898,1001696,Brumfield,P00241542,F,36-45,37,1,Uttar Pradesh,Central,Banking,Veterinary,4,1728.0,Married
10899,1001489,Odegard,P00148642,M,36-45,37,0,Uttarakhand,Central,Lawyer,Clothing & Apparel,4,1728.0,Unmarried
10900,1002641,Kishwar,P00021042,F,26-35,31,0,Haryana,Northern,Retail,Clothing & Apparel,2,1726.0,Unmarried
10901,1005717,Arianne,P00127642,F,26-35,30,1,Kerala,Southern,Food Processing,Clothing & Apparel,3,1726.0,Married
10902,1005771,Armold,P00177642,F,26-35,32,1,Madhya Pradesh,Central,Banking,Veterinary,1,1723.0,Married
10903,1000238,DeMoss,P00318742,M,51-55,53,1,Jharkhand,Eastern,Automobile,Veterinary,3,1722.0,Married
10904,1001943,Phelps,P0097242,F,18-25,20,0,Madhya Pradesh,Central,IT Sector,Beauty,1,1722.0,Unmarried
10905,1004238,Dona,P00340942,F,36-45,37,0,Maharashtra,Western,Banking,Beauty,2,1722.0,Unmarried
10906,1002038,Christina,P00112442,M,46-50,50,0,Jharkhand,Eastern,Govt,Clothing & Apparel,2,1721.0,Unmarried
10907,1004217,Noonan,P00229742,F,18-25,25,1,Madhya Pradesh,Central,Food Processing,Veterinary,2,1721.0,Married
10908,1001168,Karandeep,P00282642,M,26-35,34,0,Delhi,Central,IT Sector,Clothing & Apparel,3,1720.0,Unmarried
10909,1000271,Anne,P00316642,F,18-25,19,0,Delhi,Central,Automobile,Veterinary,3,1719.0,Unmarried
10910,1004808,Anthony,P00325742,F,36-45,44,1,Delhi,Central,Aviation,Veterinary,2,1717.0,Married
10911,1005686,Reiter,P00276342,F,55+,85,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,1715.0,Unmarried
